timestamp,src_ip,dst_ip,port,protocol,bytes
2025-03-02 17:12:00,10.0.1.10,142.250.74.14,445,UDP,180128
2025-03-01 08:16:00,10.0.0.14,45.33.12.8,80,TCP,1088151
2025-03-01 09:45:00,10.0.0.20,10.0.1.30,443,TCP,82940
2025-03-02 08:15:00,10.0.0.23,188.166.10.4,53,UDP,1396315
2025-03-03 05:40:00,10.0.0.12,188.166.10.4,445,UDP,800778
2025-03-02 12:53:00,10.0.0.12,185.222.100.8,445,UDP,1131731
2025-03-01 11:31:00,10.0.0.22,91.203.5.21,445,UDP,1269068
2025-03-01 10:33:00,10.0.0.22,10.0.1.30,22,TCP,772353
2025-03-03 02:58:00,10.0.0.13,10.0.1.10,3389,TCP,1334422
2025-03-02 17:58:00,10.0.0.23,10.0.1.30,443,TCP,798169
2025-03-03 05:04:00,10.0.0.22,10.0.1.10,445,TCP,928583
2025-03-02 15:57:00,10.0.0.22,91.203.5.21,3389,UDP,690809
2025-03-01 10:34:00,10.0.0.21,142.250.74.14,22,TCP,122045
2025-03-02 17:24:00,10.0.0.14,10.0.1.40,80,UDP,111246
2025-03-02 09:18:00,10.0.0.14,185.222.100.8,445,UDP,423252
2025-03-02 00:29:00,10.0.0.12,10.0.1.40,443,TCP,78537
2025-03-02 01:46:00,10.0.0.14,45.33.12.8,445,UDP,1338699
2025-03-01 15:22:00,10.0.1.10,45.33.12.8,22,TCP,561813
2025-03-01 23:02:00,10.0.1.20,45.33.12.8,443,TCP,954303
2025-03-03 00:11:00,10.0.1.40,185.222.100.8,22,TCP,24655
2025-03-02 03:26:00,10.0.0.15,10.0.1.40,80,UDP,1408278
2025-03-02 13:26:00,10.0.1.40,10.0.1.30,80,UDP,708571
2025-03-02 17:43:00,10.0.0.15,10.0.1.50,443,TCP,792175
2025-03-01 21:42:00,10.0.0.12,188.166.10.4,53,TCP,478858
2025-03-01 19:51:00,10.0.1.50,10.0.1.20,53,UDP,1460452
2025-03-03 03:31:00,10.0.1.40,91.203.5.21,443,TCP,519555
2025-03-01 16:43:00,10.0.0.17,188.166.10.4,3389,UDP,1317106
2025-03-02 12:54:00,10.0.0.23,10.0.1.20,53,UDP,1445319
2025-03-02 10:45:00,10.0.0.15,10.0.1.30,3389,UDP,472858
2025-03-02 20:58:00,10.0.0.14,10.0.1.10,22,UDP,517402
2025-03-02 18:04:00,10.0.0.19,45.33.12.8,445,UDP,234829
2025-03-01 15:19:00,10.0.0.14,10.0.1.30,445,TCP,1068167
2025-03-01 20:27:00,10.0.0.19,10.0.1.30,80,UDP,1215886
2025-03-02 12:01:00,10.0.0.23,188.166.10.4,80,UDP,24176
2025-03-01 09:43:00,10.0.0.17,103.25.56.10,445,TCP,464369
2025-03-02 00:27:00,10.0.0.15,10.0.1.30,443,UDP,1134259
2025-03-01 21:17:00,10.0.0.21,10.0.1.40,443,TCP,310691
2025-03-02 04:27:00,10.0.1.10,142.250.74.14,22,TCP,504918
2025-03-01 08:54:00,10.0.0.16,188.166.10.4,445,TCP,211606
2025-03-03 06:59:00,10.0.0.15,10.0.1.50,22,UDP,764760
2025-03-02 06:30:00,10.0.0.11,185.222.100.8,80,TCP,447502
2025-03-02 12:07:00,10.0.0.22,45.33.12.8,3389,TCP,1474401
2025-03-01 20:05:00,10.0.0.12,10.0.1.30,80,UDP,1131379
2025-03-01 21:59:00,10.0.1.10,10.0.1.20,3389,TCP,1130551
2025-03-02 03:33:00,10.0.0.22,10.0.1.30,3389,TCP,268187
2025-03-02 21:40:00,10.0.0.10,10.0.1.40,3389,UDP,1175218
2025-03-02 04:31:00,10.0.0.10,103.25.56.10,445,UDP,441817
2025-03-02 14:15:00,10.0.0.10,10.0.1.30,53,TCP,93638
2025-03-02 22:47:00,10.0.1.10,10.0.1.40,3389,TCP,415178
2025-03-02 03:19:00,10.0.0.16,10.0.1.30,80,TCP,786847
2025-03-02 11:15:00,10.0.0.19,10.0.1.40,80,TCP,1176286
2025-03-03 02:28:00,10.0.0.23,188.166.10.4,80,TCP,693894
2025-03-03 07:37:00,10.0.0.17,10.0.1.30,3389,UDP,560488
2025-03-01 17:20:00,10.0.0.20,91.203.5.21,443,UDP,113867
2025-03-01 09:22:00,10.0.0.13,10.0.1.40,445,UDP,1459793
2025-03-01 15:47:00,10.0.0.20,188.166.10.4,3389,UDP,1343741
2025-03-01 18:08:00,10.0.1.30,185.222.100.8,80,TCP,251091
2025-03-03 06:17:00,10.0.1.20,45.33.12.8,53,UDP,1224312
2025-03-02 23:08:00,10.0.0.23,91.203.5.21,80,TCP,752157
2025-03-01 14:26:00,10.0.0.12,10.0.1.20,53,UDP,753017
2025-03-01 15:16:00,10.0.1.10,45.33.12.8,80,TCP,1372924
2025-03-01 17:56:00,10.0.1.50,10.0.1.20,53,TCP,948028
2025-03-02 20:05:00,10.0.1.10,103.25.56.10,22,UDP,1483984
2025-03-02 21:36:00,10.0.1.40,185.222.100.8,443,UDP,705351
2025-03-01 10:13:00,10.0.0.12,10.0.1.50,445,TCP,1410296
2025-03-01 20:33:00,10.0.0.16,188.166.10.4,443,TCP,919270
2025-03-02 01:04:00,10.0.1.40,45.33.12.8,22,UDP,306253
2025-03-01 08:39:00,10.0.1.10,10.0.1.40,80,TCP,1015099
2025-03-03 02:04:00,10.0.0.18,188.166.10.4,443,UDP,1351411
2025-03-03 02:38:00,10.0.1.50,142.250.74.14,443,UDP,1458588
2025-03-02 11:32:00,10.0.0.16,10.0.1.40,3389,TCP,317322
2025-03-01 19:59:00,10.0.1.30,10.0.1.40,443,TCP,443089
2025-03-02 13:29:00,10.0.1.50,91.203.5.21,80,UDP,954663
2025-03-03 04:20:00,10.0.0.15,142.250.74.14,445,UDP,456330
2025-03-01 12:47:00,10.0.0.10,10.0.1.40,445,UDP,217858
2025-03-01 17:47:00,10.0.0.22,45.33.12.8,445,UDP,319385
2025-03-01 20:35:00,10.0.1.50,185.222.100.8,22,TCP,252543
2025-03-02 08:01:00,10.0.1.30,142.250.74.14,443,UDP,176292
2025-03-02 04:25:00,10.0.0.16,142.250.74.14,22,TCP,1301267
2025-03-03 09:32:00,10.0.1.50,142.250.74.14,22,UDP,1412399
2025-03-02 12:34:00,10.0.1.10,10.0.1.20,53,UDP,873055
2025-03-02 04:18:00,10.0.1.40,91.203.5.21,443,TCP,883580
2025-03-03 00:05:00,10.0.1.20,91.203.5.21,443,UDP,138458
2025-03-01 15:42:00,10.0.0.11,45.33.12.8,443,TCP,694893
2025-03-02 00:14:00,10.0.0.14,10.0.1.40,3389,UDP,1262213
2025-03-02 03:37:00,10.0.0.10,185.222.100.8,443,TCP,1207233
2025-03-02 05:53:00,10.0.0.20,185.222.100.8,53,UDP,1426413
2025-03-02 17:11:00,10.0.1.20,45.33.12.8,53,UDP,943459
2025-03-03 01:36:00,10.0.1.10,142.250.74.14,3389,TCP,1174586
2025-03-02 09:22:00,10.0.1.40,91.203.5.21,3389,UDP,1269742
2025-03-03 01:42:00,10.0.0.17,45.33.12.8,80,TCP,982133
2025-03-02 00:41:00,10.0.0.14,103.25.56.10,22,TCP,258799
2025-03-02 13:58:00,10.0.1.10,188.166.10.4,80,UDP,1472535
2025-03-01 18:55:00,10.0.0.19,10.0.1.10,53,UDP,796328
2025-03-02 16:58:00,10.0.0.10,10.0.1.40,445,UDP,107220
2025-03-01 16:26:00,10.0.0.19,188.166.10.4,22,UDP,557507
2025-03-02 16:36:00,10.0.0.18,45.33.12.8,3389,UDP,747129
2025-03-03 01:15:00,10.0.0.17,10.0.1.20,445,TCP,1437823
2025-03-01 19:11:00,10.0.0.18,10.0.1.30,443,TCP,1324067
2025-03-02 04:12:00,10.0.1.40,10.0.1.10,445,TCP,551091
2025-03-03 00:11:00,10.0.0.22,10.0.1.30,443,UDP,964601
2025-03-01 12:33:00,10.0.0.21,103.25.56.10,53,TCP,1251278
2025-03-02 01:21:00,10.0.0.20,185.222.100.8,80,TCP,915904
2025-03-02 00:31:00,10.0.0.20,142.250.74.14,445,TCP,922757
2025-03-02 19:36:00,10.0.0.22,188.166.10.4,3389,TCP,840199
2025-03-01 15:31:00,10.0.1.50,10.0.1.10,22,UDP,238636
2025-03-02 00:50:00,10.0.0.14,10.0.1.30,445,UDP,509372
2025-03-02 02:50:00,10.0.0.16,185.222.100.8,445,TCP,354926
2025-03-01 11:20:00,10.0.0.22,10.0.1.20,445,UDP,818507
2025-03-02 14:14:00,10.0.0.20,45.33.12.8,445,UDP,744886
2025-03-02 17:52:00,10.0.0.23,10.0.1.10,80,UDP,153174
2025-03-02 11:30:00,10.0.1.40,10.0.1.40,53,TCP,1442352
2025-03-02 01:53:00,10.0.0.14,142.250.74.14,3389,TCP,1301099
2025-03-01 08:15:00,10.0.1.50,45.33.12.8,53,UDP,858811
2025-03-01 18:59:00,10.0.1.10,10.0.1.20,443,TCP,763918
2025-03-01 17:12:00,10.0.1.30,10.0.1.20,443,TCP,246348
2025-03-02 10:51:00,10.0.1.20,10.0.1.20,80,TCP,992091
2025-03-01 20:39:00,10.0.0.23,10.0.1.50,80,TCP,376772
2025-03-02 16:29:00,10.0.0.14,91.203.5.21,443,TCP,606719
2025-03-01 12:49:00,10.0.0.20,10.0.1.20,22,TCP,861733
2025-03-03 08:15:00,10.0.0.15,10.0.1.50,53,UDP,719984
2025-03-02 19:53:00,10.0.0.20,91.203.5.21,445,UDP,313854
2025-03-02 03:44:00,10.0.1.30,10.0.1.20,445,TCP,1153556
2025-03-01 13:49:00,10.0.0.10,188.166.10.4,3389,TCP,714238
2025-03-03 00:07:00,10.0.0.19,45.33.12.8,22,UDP,406560
2025-03-01 22:31:00,10.0.0.11,10.0.1.20,445,UDP,486243
2025-03-03 07:43:00,10.0.1.40,103.25.56.10,22,UDP,989100
2025-03-02 18:24:00,10.0.0.23,45.33.12.8,80,TCP,1181426
2025-03-03 01:20:00,10.0.0.11,10.0.1.10,443,UDP,67152
2025-03-01 10:03:00,10.0.0.17,10.0.1.50,3389,UDP,686927
2025-03-02 06:12:00,10.0.1.50,10.0.1.40,53,UDP,1146918
2025-03-02 08:42:00,10.0.0.12,10.0.1.20,3389,UDP,350657
2025-03-03 02:03:00,10.0.0.12,142.250.74.14,443,UDP,1373525
2025-03-01 14:44:00,10.0.0.22,103.25.56.10,445,TCP,662585
2025-03-01 15:37:00,10.0.0.14,10.0.1.50,443,UDP,1004603
2025-03-01 20:55:00,10.0.1.20,142.250.74.14,22,TCP,879702
2025-03-01 19:37:00,10.0.1.50,10.0.1.20,3389,TCP,48873
2025-03-02 06:10:00,10.0.1.40,185.222.100.8,443,UDP,1269414
2025-03-01 23:32:00,10.0.1.30,10.0.1.10,53,UDP,361851
2025-03-02 11:07:00,10.0.0.19,10.0.1.50,53,TCP,212332
2025-03-03 02:12:00,10.0.1.10,45.33.12.8,22,UDP,1356094
2025-03-03 02:51:00,10.0.1.10,185.222.100.8,443,TCP,1108523
2025-03-01 13:26:00,10.0.0.22,91.203.5.21,80,UDP,1479070
2025-03-02 12:52:00,10.0.1.10,91.203.5.21,443,TCP,504161
2025-03-02 15:59:00,10.0.0.13,10.0.1.30,22,UDP,65370
2025-03-01 21:16:00,10.0.0.21,188.166.10.4,3389,UDP,1040189
2025-03-02 01:13:00,10.0.1.50,188.166.10.4,3389,TCP,1216694
2025-03-01 10:13:00,10.0.0.19,142.250.74.14,3389,UDP,1326248
2025-03-03 04:08:00,10.0.0.11,45.33.12.8,3389,UDP,833774
2025-03-02 09:22:00,10.0.0.14,91.203.5.21,445,TCP,524424
2025-03-02 06:11:00,10.0.1.40,45.33.12.8,53,TCP,538095
2025-03-02 12:04:00,10.0.0.16,185.222.100.8,53,UDP,1448703
2025-03-02 08:57:00,10.0.0.20,45.33.12.8,80,TCP,600234
2025-03-02 10:41:00,10.0.0.17,10.0.1.50,445,UDP,1471936
2025-03-03 09:20:00,10.0.0.12,142.250.74.14,443,UDP,822676
2025-03-01 21:54:00,10.0.0.15,91.203.5.21,80,UDP,205586
2025-03-03 00:27:00,10.0.0.11,10.0.1.40,3389,UDP,988593
2025-03-03 01:03:00,10.0.1.10,188.166.10.4,53,UDP,772476
2025-03-01 15:18:00,10.0.1.20,185.222.100.8,53,UDP,1374236
2025-03-02 13:58:00,10.0.0.12,10.0.1.30,53,UDP,1459675
2025-03-01 09:37:00,10.0.1.10,188.166.10.4,3389,UDP,1461119
2025-03-01 15:15:00,10.0.1.50,10.0.1.50,445,UDP,462085
2025-03-02 16:31:00,10.0.0.15,185.222.100.8,445,TCP,591305
2025-03-02 10:45:00,10.0.0.17,10.0.1.30,3389,TCP,1376714
2025-03-02 20:37:00,10.0.0.10,185.222.100.8,3389,TCP,1453369
2025-03-01 09:24:00,10.0.0.16,185.222.100.8,22,UDP,621336
2025-03-02 02:24:00,10.0.0.21,10.0.1.10,3389,TCP,328558
2025-03-01 17:40:00,10.0.1.10,10.0.1.30,445,UDP,864186
2025-03-01 16:31:00,10.0.0.15,10.0.1.40,53,UDP,442287
2025-03-01 13:42:00,10.0.0.21,142.250.74.14,53,TCP,562733
2025-03-02 07:32:00,10.0.0.13,10.0.1.50,445,UDP,100495
2025-03-02 14:14:00,10.0.0.16,91.203.5.21,80,UDP,939366
2025-03-03 05:08:00,10.0.0.14,185.222.100.8,22,TCP,1054034
2025-03-02 02:45:00,10.0.1.40,10.0.1.40,80,UDP,929257
2025-03-03 00:13:00,10.0.0.12,10.0.1.30,22,TCP,777809
2025-03-02 13:43:00,10.0.1.50,10.0.1.20,22,TCP,107212
2025-03-01 13:09:00,10.0.0.13,185.222.100.8,80,UDP,1383140
2025-03-01 14:57:00,10.0.0.15,188.166.10.4,80,TCP,902205
2025-03-03 05:44:00,10.0.0.22,103.25.56.10,3389,UDP,468315
2025-03-02 11:17:00,10.0.0.16,10.0.1.30,22,TCP,1213291
2025-03-02 06:52:00,10.0.0.14,103.25.56.10,445,UDP,712009
2025-03-02 23:38:00,10.0.0.15,10.0.1.20,80,TCP,772378
2025-03-02 06:39:00,10.0.0.18,10.0.1.10,80,TCP,688539
2025-03-02 19:42:00,10.0.0.10,103.25.56.10,53,TCP,532292
2025-03-02 17:37:00,10.0.1.30,10.0.1.10,3389,TCP,1332460
2025-03-03 01:09:00,10.0.1.20,10.0.1.20,443,TCP,100800
2025-03-02 02:35:00,10.0.0.16,10.0.1.20,80,TCP,988294
2025-03-01 09:34:00,10.0.0.10,103.25.56.10,53,UDP,763263
2025-03-01 14:51:00,10.0.0.20,142.250.74.14,22,TCP,80246
2025-03-02 19:37:00,10.0.0.16,188.166.10.4,445,TCP,599424
2025-03-01 12:11:00,10.0.0.15,103.25.56.10,22,TCP,761194
2025-03-01 19:14:00,10.0.0.11,10.0.1.50,3389,UDP,1184652
2025-03-02 22:07:00,10.0.1.10,10.0.1.50,3389,TCP,1404537
2025-03-02 13:37:00,10.0.1.40,10.0.1.40,22,TCP,73806
2025-03-02 04:39:00,10.0.0.19,10.0.1.30,3389,UDP,223858
2025-03-01 22:52:00,10.0.0.12,185.222.100.8,3389,TCP,676442
2025-03-02 03:00:00,10.0.0.13,142.250.74.14,80,TCP,1354985
2025-03-02 08:34:00,10.0.0.13,188.166.10.4,443,UDP,1355384
2025-03-03 00:11:00,10.0.1.30,10.0.1.40,53,TCP,1480860
2025-03-02 10:10:00,10.0.1.10,45.33.12.8,80,UDP,25043
2025-03-03 09:11:00,10.0.0.10,10.0.1.40,22,TCP,699360
2025-03-02 01:18:00,10.0.0.14,185.222.100.8,80,UDP,616313
2025-03-01 11:36:00,10.0.0.19,142.250.74.14,53,UDP,21935
2025-03-01 15:03:00,10.0.1.10,45.33.12.8,53,UDP,235390
2025-03-02 21:00:00,10.0.0.14,188.166.10.4,53,TCP,1087163
2025-03-02 11:14:00,10.0.0.12,185.222.100.8,443,UDP,1059042
2025-03-01 11:33:00,10.0.0.21,103.25.56.10,80,TCP,225378
2025-03-02 10:49:00,10.0.0.22,188.166.10.4,3389,TCP,308333
2025-03-01 11:44:00,10.0.1.30,188.166.10.4,443,TCP,297853
2025-03-02 07:56:00,10.0.0.20,142.250.74.14,22,UDP,980148
2025-03-02 00:30:00,10.0.0.21,10.0.1.40,445,TCP,200207
2025-03-01 13:22:00,10.0.0.14,45.33.12.8,443,UDP,155229
2025-03-02 12:46:00,10.0.1.30,10.0.1.30,445,TCP,573128
2025-03-02 23:19:00,10.0.0.12,103.25.56.10,22,TCP,705836
2025-03-03 00:15:00,10.0.1.20,45.33.12.8,80,TCP,993018
2025-03-02 02:38:00,10.0.0.20,10.0.1.20,445,UDP,1426169
2025-03-02 08:58:00,10.0.1.40,10.0.1.30,445,UDP,982379
2025-03-01 21:09:00,10.0.0.16,10.0.1.30,22,UDP,1276641
2025-03-02 10:20:00,10.0.0.13,185.222.100.8,80,UDP,881341
2025-03-02 20:22:00,10.0.1.40,10.0.1.10,445,TCP,308084
2025-03-03 07:37:00,10.0.0.21,10.0.1.40,445,TCP,667657
2025-03-01 14:18:00,10.0.0.19,10.0.1.20,443,TCP,645115
2025-03-02 20:36:00,10.0.1.50,10.0.1.30,53,UDP,1127729
2025-03-02 04:40:00,10.0.1.50,10.0.1.10,445,UDP,218310
2025-03-03 06:14:00,10.0.0.21,188.166.10.4,445,UDP,66911
2025-03-03 02:36:00,10.0.0.16,142.250.74.14,3389,UDP,1223191
2025-03-01 23:14:00,10.0.0.19,185.222.100.8,443,TCP,1192251
2025-03-02 06:30:00,10.0.0.18,10.0.1.50,445,UDP,1128332
2025-03-02 00:31:00,10.0.0.20,10.0.1.40,53,TCP,524617
2025-03-01 22:52:00,10.0.0.16,91.203.5.21,22,UDP,244699
2025-03-02 02:21:00,10.0.0.17,103.25.56.10,3389,TCP,499594
2025-03-03 02:49:00,10.0.0.22,185.222.100.8,445,TCP,1164155
2025-03-02 13:05:00,10.0.0.18,10.0.1.50,53,TCP,664716
2025-03-01 12:04:00,10.0.0.10,10.0.1.50,3389,TCP,968442
2025-03-01 17:33:00,10.0.0.10,10.0.1.40,445,TCP,609015
2025-03-03 09:17:00,10.0.1.10,142.250.74.14,445,UDP,1152941
2025-03-01 09:26:00,10.0.1.40,10.0.1.30,80,UDP,98400
2025-03-03 02:55:00,10.0.0.14,103.25.56.10,443,UDP,852664
2025-03-02 05:21:00,10.0.1.50,10.0.1.30,3389,UDP,796878
2025-03-03 08:39:00,10.0.0.13,188.166.10.4,53,TCP,1108231
2025-03-03 05:04:00,10.0.0.13,142.250.74.14,443,UDP,709853
2025-03-02 17:08:00,10.0.0.16,45.33.12.8,445,UDP,1359092
2025-03-01 19:51:00,10.0.1.40,10.0.1.30,445,UDP,481010
2025-03-03 06:16:00,10.0.0.13,188.166.10.4,80,UDP,1229984
2025-03-01 23:41:00,10.0.0.14,10.0.1.20,443,UDP,1070613
2025-03-02 22:34:00,10.0.0.22,188.166.10.4,22,TCP,1056609
2025-03-02 07:09:00,10.0.0.20,103.25.56.10,445,UDP,166876
2025-03-01 14:45:00,10.0.0.14,142.250.74.14,443,UDP,618509
2025-03-01 17:45:00,10.0.1.50,45.33.12.8,53,UDP,1426764
2025-03-02 07:37:00,10.0.0.20,10.0.1.40,22,TCP,1157689
2025-03-01 14:29:00,10.0.0.22,103.25.56.10,80,TCP,429298
2025-03-01 09:42:00,10.0.0.10,10.0.1.20,3389,TCP,34349
2025-03-02 05:52:00,10.0.0.15,185.222.100.8,443,UDP,760152
2025-03-03 06:47:00,10.0.0.22,142.250.74.14,22,UDP,406581
2025-03-02 19:52:00,10.0.0.11,10.0.1.50,445,TCP,712754
2025-03-02 11:30:00,10.0.0.22,185.222.100.8,443,UDP,199715
2025-03-01 16:38:00,10.0.0.19,10.0.1.40,443,UDP,331837
2025-03-01 10:38:00,10.0.1.40,103.25.56.10,445,TCP,43082
2025-03-02 19:13:00,10.0.0.19,45.33.12.8,3389,TCP,271109
2025-03-01 09:20:00,10.0.0.13,45.33.12.8,445,TCP,1389427
2025-03-02 16:47:00,10.0.0.12,10.0.1.40,22,TCP,839518
2025-03-02 22:40:00,10.0.0.20,142.250.74.14,3389,UDP,396253
2025-03-03 09:35:00,10.0.0.15,142.250.74.14,445,UDP,1490828
2025-03-01 15:19:00,10.0.0.11,10.0.1.50,53,TCP,498739
2025-03-01 22:10:00,10.0.1.50,142.250.74.14,22,UDP,671065
2025-03-03 05:02:00,10.0.0.15,10.0.1.10,443,UDP,851842
2025-03-02 16:02:00,10.0.0.15,10.0.1.30,53,UDP,269948
2025-03-02 13:06:00,10.0.0.18,10.0.1.40,443,UDP,906497
2025-03-01 11:26:00,10.0.0.20,10.0.1.40,80,TCP,897268
2025-03-02 20:58:00,10.0.0.19,103.25.56.10,3389,UDP,1221215
2025-03-02 18:54:00,10.0.0.16,188.166.10.4,80,TCP,667634
2025-03-02 00:42:00,10.0.0.16,10.0.1.50,445,TCP,447934
2025-03-02 20:00:00,10.0.0.22,45.33.12.8,80,UDP,1496381
2025-03-02 03:09:00,10.0.0.20,45.33.12.8,445,TCP,1312430
2025-03-02 08:48:00,10.0.0.10,142.250.74.14,53,TCP,153371
2025-03-01 08:05:00,10.0.0.22,103.25.56.10,53,UDP,1365405
2025-03-03 04:52:00,10.0.0.10,10.0.1.30,22,UDP,474432
2025-03-03 05:52:00,10.0.0.11,10.0.1.30,53,TCP,1262935
2025-03-02 14:47:00,10.0.1.50,188.166.10.4,22,TCP,268002
2025-03-01 21:26:00,10.0.0.17,45.33.12.8,53,UDP,466279
2025-03-01 13:56:00,10.0.1.50,91.203.5.21,53,TCP,835850
2025-03-01 11:14:00,10.0.0.11,103.25.56.10,443,UDP,1417811
2025-03-03 06:35:00,10.0.0.10,45.33.12.8,80,TCP,873815
2025-03-02 09:31:00,10.0.0.18,10.0.1.50,22,TCP,1143539
2025-03-02 11:46:00,10.0.0.23,10.0.1.50,22,TCP,448000
2025-03-02 10:16:00,10.0.1.20,91.203.5.21,445,TCP,1389886
2025-03-02 21:04:00,10.0.0.16,10.0.1.10,3389,UDP,246307
2025-03-02 09:40:00,10.0.1.40,10.0.1.30,53,TCP,461637
2025-03-03 02:45:00,10.0.1.20,10.0.1.40,443,TCP,1389048
2025-03-02 06:04:00,10.0.0.22,45.33.12.8,445,TCP,434962
2025-03-01 20:24:00,10.0.0.16,45.33.12.8,3389,TCP,233758
2025-03-01 21:31:00,10.0.1.50,10.0.1.10,443,TCP,1155051
2025-03-01 18:33:00,10.0.0.19,10.0.1.50,22,UDP,1169098
2025-03-02 10:33:00,10.0.0.21,142.250.74.14,22,TCP,672103
2025-03-02 18:29:00,10.0.0.19,10.0.1.50,3389,TCP,1236180
2025-03-03 04:29:00,10.0.0.21,10.0.1.20,443,UDP,580766
2025-03-01 16:18:00,10.0.0.19,10.0.1.30,445,UDP,1151378
2025-03-01 23:25:00,10.0.0.23,10.0.1.20,53,TCP,351035
2025-03-01 17:59:00,10.0.0.17,10.0.1.20,80,UDP,1444127
2025-03-02 01:25:00,10.0.0.15,10.0.1.30,53,TCP,534441
2025-03-01 12:19:00,10.0.0.15,45.33.12.8,53,UDP,698183
2025-03-02 16:45:00,10.0.1.20,45.33.12.8,3389,UDP,1111081
2025-03-03 09:53:00,10.0.0.16,45.33.12.8,80,UDP,153096
2025-03-03 03:33:00,10.0.0.16,10.0.1.40,80,TCP,815164
2025-03-02 02:10:00,10.0.1.20,10.0.1.40,443,TCP,1278341
2025-03-02 02:47:00,10.0.0.23,91.203.5.21,445,TCP,1157377
2025-03-02 10:04:00,10.0.0.11,10.0.1.50,80,UDP,1348250
2025-03-02 08:03:00,10.0.0.14,91.203.5.21,445,UDP,232584
2025-03-01 09:00:00,10.0.0.12,10.0.1.40,80,UDP,1493284
2025-03-01 15:43:00,10.0.0.20,10.0.1.30,3389,TCP,138081
2025-03-02 13:02:00,10.0.1.50,91.203.5.21,443,UDP,1479991
2025-03-03 05:44:00,10.0.0.17,10.0.1.20,80,TCP,73388
2025-03-03 03:17:00,10.0.1.20,10.0.1.30,80,TCP,936785
2025-03-02 17:38:00,10.0.1.30,10.0.1.50,3389,UDP,1347418
2025-03-02 12:48:00,10.0.0.14,91.203.5.21,53,TCP,1369725
2025-03-01 08:36:00,10.0.1.40,185.222.100.8,445,TCP,1058327
2025-03-01 18:36:00,10.0.0.16,10.0.1.50,80,UDP,409493
2025-03-01 15:24:00,10.0.0.16,142.250.74.14,80,UDP,744085
2025-03-02 05:49:00,10.0.0.21,103.25.56.10,3389,TCP,545976
2025-03-02 11:25:00,10.0.0.18,10.0.1.50,443,UDP,973296
2025-03-02 11:08:00,10.0.0.15,185.222.100.8,80,TCP,1116583
2025-03-02 07:20:00,10.0.0.20,10.0.1.50,53,UDP,444827
2025-03-03 09:50:00,10.0.0.18,142.250.74.14,445,TCP,168110
2025-03-01 18:22:00,10.0.0.12,103.25.56.10,80,UDP,119793
2025-03-02 21:27:00,10.0.0.20,91.203.5.21,80,TCP,396772
2025-03-02 06:33:00,10.0.0.11,91.203.5.21,80,UDP,638677
2025-03-02 17:30:00,10.0.1.20,10.0.1.40,53,UDP,767887
2025-03-02 23:58:00,10.0.1.40,103.25.56.10,80,TCP,37809
2025-03-01 16:16:00,10.0.0.22,45.33.12.8,3389,TCP,1259371
2025-03-03 07:20:00,10.0.0.18,185.222.100.8,80,UDP,364047
2025-03-03 01:01:00,10.0.0.11,185.222.100.8,22,UDP,940309
2025-03-02 07:45:00,10.0.0.14,10.0.1.30,445,TCP,1181803
2025-03-01 21:02:00,10.0.0.18,188.166.10.4,443,UDP,1458089
2025-03-03 09:55:00,10.0.1.10,10.0.1.50,445,TCP,1212588
2025-03-01 11:23:00,10.0.0.12,10.0.1.50,3389,UDP,611041
2025-03-02 07:15:00,10.0.0.17,91.203.5.21,80,UDP,837221
2025-03-02 07:06:00,10.0.0.20,185.222.100.8,53,TCP,742491
2025-03-02 08:31:00,10.0.0.20,188.166.10.4,3389,UDP,1311509
2025-03-02 09:44:00,10.0.0.13,10.0.1.40,445,UDP,1477416
2025-03-02 06:47:00,10.0.1.40,10.0.1.50,443,TCP,915920
2025-03-02 17:55:00,10.0.0.23,91.203.5.21,443,TCP,183309
2025-03-02 14:17:00,10.0.0.23,185.222.100.8,22,UDP,1219463
2025-03-01 14:17:00,10.0.0.15,103.25.56.10,443,UDP,1073213
2025-03-01 18:11:00,10.0.0.10,10.0.1.30,443,UDP,1162768
2025-03-01 09:04:00,10.0.1.20,91.203.5.21,445,UDP,691054
2025-03-01 21:15:00,10.0.0.13,91.203.5.21,445,TCP,346488
2025-03-01 20:31:00,10.0.0.11,45.33.12.8,3389,UDP,1266162
2025-03-03 04:25:00,10.0.1.20,188.166.10.4,445,UDP,502548
2025-03-02 19:23:00,10.0.0.11,10.0.1.10,443,UDP,1036241
2025-03-03 04:40:00,10.0.0.18,10.0.1.50,53,UDP,1034087
2025-03-03 07:16:00,10.0.0.23,45.33.12.8,445,TCP,12938
2025-03-02 13:02:00,10.0.1.50,10.0.1.50,80,UDP,183703
2025-03-03 01:10:00,10.0.0.23,45.33.12.8,53,TCP,1449049
2025-03-02 12:02:00,10.0.0.19,103.25.56.10,443,UDP,128139
2025-03-02 06:55:00,10.0.0.19,10.0.1.40,53,UDP,359933
2025-03-01 19:39:00,10.0.0.14,142.250.74.14,443,TCP,917054
2025-03-02 05:43:00,10.0.1.40,45.33.12.8,80,UDP,475016
2025-03-02 08:53:00,10.0.0.10,10.0.1.30,80,TCP,942026
2025-03-02 12:50:00,10.0.1.10,188.166.10.4,53,TCP,171319
2025-03-01 23:39:00,10.0.0.20,188.166.10.4,53,UDP,870511
2025-03-02 20:44:00,10.0.1.10,142.250.74.14,53,UDP,843171
2025-03-01 17:09:00,10.0.0.19,188.166.10.4,22,UDP,925810
